timestamp,fish_id,lat,lon,depth_m,water_temp_c,dissolved_oxygen_mgl,ph,turbidity_ntu,salinity_ppt,battery_pct
2024-01-26T20:30:00Z,fish-01,32.690951,-117.171822,1.72,17.22,9.3,7.81,22.09,31.57,89.0
2024-01-26T20:40:00Z,fish-01,32.690397,-117.174832,2.98,17.34,9.7,7.93,19.95,31.74,89.4
2024-01-26T20:50:00Z,fish-01,32.690062,-117.173381,3.35,17.3,9.53,7.82,23.8,31.75,89.9
2024-01-26T21:00:00Z,fish-01,32.693501,-117.173556,2.25,17.3,8.91,8.07,19.98,31.62,90.2
2024-01-26T21:10:00Z,fish-01,32.691154,-117.173722,1.95,17.63,9.71,8.14,24.32,31.58,90.5
2024-01-26T21:20:00Z,fish-01,32.690564,-117.173825,3.14,16.42,9.79,8.08,20.76,31.41,90.2
2024-01-26T21:30:00Z,fish-01,32.689822,-117.173725,1.92,16.47,9.32,8.1,22.36,31.2,89.8
2024-01-26T21:40:00Z,fish-01,32.689508,-117.173824,3.37,16.8,9.45,7.95,23.06,31.75,89.2
2024-01-26T21:50:00Z,fish-01,32.689732,-117.174142,2.32,16.48,9.24,8.05,20.63,31.83,90.2
2024-01-26T22:00:00Z,fish-01,32.690059,-117.172574,2.23,16.26,9.63,8.0,20.85,31.37,90.0
2024-01-26T22:10:00Z,fish-01,32.68779,-117.175392,2.92,16.61,9.64,8.02,21.4,31.42,90.3
2024-01-26T22:20:00Z,fish-01,32.688005,-117.173053,2.29,17.14,9.37,8.1,21.72,31.26,89.8
2024-01-26T22:30:00Z,fish-01,32.688841,-117.173246,2.47,16.46,9.5,8.12,20.67,31.54,89.5
2024-01-26T22:40:00Z,fish-01,32.689588,-117.173365,3.01,15.84,9.31,7.96,29.74,31.74,88.9
2024-01-26T22:50:00Z,fish-01,32.689045,-117.172941,1.63,16.62,9.7,7.86,22.66,31.61,88.5
2024-01-26T23:00:00Z,fish-01,32.690666,-117.174145,3.68,15.66,9.26,7.98,20.63,31.96,88.5
2024-01-26T23:10:00Z,fish-01,32.687609,-117.175916,2.89,15.98,9.76,7.98,22.03,31.71,88.7
2024-01-26T23:20:00Z,fish-01,32.688243,-117.174114,2.24,15.92,9.23,8.03,21.13,32.11,88.7
2024-01-26T23:30:00Z,fish-01,32.690418,-117.175027,2.39,16.37,9.67,8.08,23.93,32.14,88.3
2024-01-26T23:40:00Z,fish-01,32.688933,-117.174763,3.4,16.11,9.72,7.81,20.79,32.12,88.1
2024-01-26T23:50:00Z,fish-01,32.68959,-117.175268,3.22,16.49,9.75,7.93,20.41,32.24,88.6
2024-01-27T00:00:00Z,fish-01,32.690659,-117.174497,3.63,15.5,10.13,7.9,20.09,33.14,89.1
2024-01-27T00:10:00Z,fish-01,32.687817,-117.174611,2.61,16.27,10.0,8.13,28.31,33.67,89.5
2024-01-27T00:20:00Z,fish-01,32.688315,-117.176387,3.11,15.64,9.36,7.98,20.89,33.23,89.6
2024-01-27T00:30:00Z,fish-01,32.688045,-117.173304,3.19,16.52,9.6,7.95,20.5,33.57,89.5
2024-01-27T00:40:00Z,fish-01,32.686266,-117.171778,3.33,16.73,10.17,8.05,21.35,33.82,89.1
2024-01-27T00:50:00Z,fish-01,32.687814,-117.173387,3.56,15.88,9.81,7.94,20.69,33.48,89.0
2024-01-27T01:00:00Z,fish-01,32.688908,-117.174191,2.65,16.41,9.4,8.0,20.53,33.55,89.1
2024-01-27T01:10:00Z,fish-01,32.688471,-117.174037,2.96,16.21,9.67,8.18,21.92,33.84,89.6
2024-01-27T01:20:00Z,fish-01,32.688453,-117.174398,2.73,16.92,9.41,8.18,20.15,33.97,89.3
2024-01-27T01:30:00Z,fish-01,32.687362,-117.173882,3.02,16.46,9.28,7.96,21.42,34.13,88.8
2024-01-27T01:40:00Z,fish-01,32.686984,-117.174004,3.41,15.97,10.02,7.98,20.98,33.96,87.8
2024-01-27T01:50:00Z,fish-01,32.688813,-117.174802,2.25,16.07,9.91,7.94,21.52,34.35,88.3
2024-01-27T02:00:00Z,fish-01,32.68695,-117.172273,3.64,16.29,9.28,7.81,20.77,34.05,88.2
2024-01-27T02:10:00Z,fish-01,32.687644,-117.175438,2.53,17.59,9.33,8.1,21.68,34.33,87.4
2024-01-27T02:20:00Z,fish-01,32.687417,-117.173228,2.96,16.83,9.37,8.24,20.16,34.45,87.1
2024-01-27T02:30:00Z,fish-01,32.688619,-117.174042,3.74,16.54,9.14,7.96,20.93,34.16,86.7
2024-01-27T02:40:00Z,fish-01,32.688032,-117.172035,3.3,16.66,9.16,7.92,20.53,34.55,86.4
2024-01-27T02:50:00Z,fish-01,32.685668,-117.17359,3.32,16.89,9.15,7.97,21.14,34.44,86.7
2024-01-27T03:00:00Z,fish-01,32.68568,-117.174285,2.57,16.86,9.52,8.01,21.0,34.41,86.2
2024-01-27T03:10:00Z,fish-01,32.68735,-117.174168,2.65,17.59,9.22,7.89,21.97,34.56,86.6
2024-01-27T03:20:00Z,fish-01,32.68661,-117.173875,3.66,16.93,9.23,7.95,21.96,34.2,86.2
2024-01-27T03:30:00Z,fish-01,32.686123,-117.175053,2.9,17.46,9.27,8.1,21.04,34.55,85.8
2024-01-27T03:40:00Z,fish-01,32.687497,-117.174672,2.96,17.13,9.69,8.01,20.37,34.2,85.2
2024-01-27T03:50:00Z,fish-01,32.686573,-117.175685,3.7,17.53,9.47,8.13,21.71,34.47,85.2
2024-01-27T04:00:00Z,fish-01,32.686341,-117.174819,2.71,17.74,9.62,8.04,26.76,34.37,85.3
2024-01-27T04:10:00Z,fish-01,32.686973,-117.173797,3.38,17.32,9.35,7.89,20.37,34.59,85.0
2024-01-27T04:20:00Z,fish-01,32.685722,-117.173586,3.28,18.12,9.7,7.94,20.1,34.52,85.0
2024-01-27T04:30:00Z,fish-01,32.687569,-117.175861,3.27,17.86,9.39,8.02,20.56,34.29,84.8
2024-01-27T04:40:00Z,fish-01,32.685117,-117.174014,3.03,18.0,9.1,7.89,21.01,34.04,85.3
2024-01-27T04:50:00Z,fish-01,32.686466,-117.173308,3.01,18.15,9.24,7.87,20.67,33.96,85.1
2024-01-27T05:00:00Z,fish-01,32.687147,-117.17403,2.77,17.83,8.92,7.88,23.53,33.63,85.1
2024-01-27T05:10:00Z,fish-01,32.68424,-117.174496,3.56,18.76,8.97,8.05,21.29,33.39,85.9
2024-01-27T05:20:00Z,fish-01,32.685178,-117.17427,3.0,18.06,9.36,7.96,20.49,33.85,87.2
2024-01-27T05:30:00Z,fish-01,32.686568,-117.174394,3.83,18.3,9.36,8.12,25.92,33.43,86.8
2024-01-27T05:40:00Z,fish-01,32.686488,-117.174486,3.25,18.23,9.07,7.91,20.18,33.22,87.5
2024-01-27T05:50:00Z,fish-01,32.685064,-117.173671,2.84,19.19,9.77,7.75,20.17,32.92,87.0
2024-01-27T06:00:00Z,fish-01,32.684405,-117.171532,3.27,19.06,8.93,7.99,20.46,33.18,87.3
2024-01-27T06:10:00Z,fish-01,32.686001,-117.174579,3.19,19.28,8.43,8.16,20.05,32.97,88.2
2024-01-27T06:20:00Z,fish-01,32.686133,-117.174149,3.91,18.9,9.39,8.0,22.67,32.76,88.5
2024-01-27T06:30:00Z,fish-01,32.68369,-117.173879,3.24,19.36,9.09,7.86,20.63,32.63,88.4
2024-01-27T06:40:00Z,fish-01,32.683556,-117.17451,3.3,19.64,8.91,7.84,22.49,32.7,87.5
2024-01-27T06:50:00Z,fish-01,32.68489,-117.17272,4.15,19.01,8.86,8.12,22.74,32.54,87.2
2024-01-27T07:00:00Z,fish-01,32.6852,-117.176185,3.71,19.69,8.95,7.92,20.4,32.06,86.9
2024-01-27T07:10:00Z,fish-01,32.684177,-117.174342,4.3,19.69,9.31,8.15,21.31,32.12,86.5
2024-01-27T07:20:00Z,fish-01,32.685061,-117.172988,4.11,19.95,8.82,8.07,21.31,32.36,86.5
2024-01-27T07:30:00Z,fish-01,32.683577,-117.174097,3.05,20.77,8.12,7.92,23.93,31.93,86.6
2024-01-27T07:40:00Z,fish-01,32.682078,-117.174619,4.0,20.16,7.67,8.12,19.88,32.17,85.4
2024-01-27T07:50:00Z,fish-01,32.683675,-117.173354,4.28,20.12,8.83,7.91,20.58,31.89,84.6
2024-01-27T08:00:00Z,fish-01,32.684068,-117.172885,4.3,20.22,8.4,7.86,24.09,31.72,85.2
2024-01-27T08:10:00Z,fish-01,32.683636,-117.173577,4.04,20.29,8.65,7.91,20.34,31.66,85.0
2024-01-27T08:20:00Z,fish-01,32.682659,-117.174585,4.04,20.56,8.37,8.08,20.08,31.79,84.7
2024-01-27T08:30:00Z,fish-01,32.681909,-117.173324,3.42,20.93,8.25,8.11,21.49,31.43,84.8
2024-01-27T08:40:00Z,fish-01,32.683117,-117.174178,3.16,21.18,8.23,7.96,20.5,31.31,85.4
2024-01-27T08:50:00Z,fish-01,32.684436,-117.173028,3.42,21.32,8.22,7.81,21.02,31.4,84.5
2024-01-27T09:00:00Z,fish-01,32.684701,-117.172286,2.77,20.81,8.78,7.84,23.18,31.26,83.9
2024-01-27T09:10:00Z,fish-01,32.68454,-117.176372,4.29,20.76,8.73,7.89,21.21,31.29,83.6
2024-01-27T09:20:00Z,fish-01,32.682443,-117.173652,0.0,0.0,0.0,0.0,0.0,0.0,84.2
2024-01-27T09:30:00Z,fish-01,32.682013,-117.175495,4.29,20.45,8.32,8.03,20.37,31.53,85.1
2024-01-27T09:40:00Z,fish-01,32.683571,-117.171315,3.04,21.32,8.53,8.19,22.85,31.13,85.1
2024-01-27T09:50:00Z,fish-01,32.683617,-117.174221,4.21,21.41,8.71,8.08,22.39,31.57,85.3
2024-01-27T10:00:00Z,fish-01,32.68329,-117.173004,3.43,21.54,8.67,7.89,20.21,31.57,84.9
2024-01-27T10:10:00Z,fish-01,32.680784,-117.173783,3.05,22.06,7.93,7.93,20.44,31.78,84.9
2024-01-27T10:20:00Z,fish-01,32.68184,-117.174548,4.52,21.41,8.69,7.95,22.77,31.76,84.9
2024-01-27T10:30:00Z,fish-01,32.682586,-117.174664,4.27,21.23,7.91,8.04,20.53,31.82,84.3
2024-01-27T10:40:00Z,fish-01,32.683011,-117.172153,3.83,21.57,8.3,8.16,20.67,31.64,84.4
2024-01-27T10:50:00Z,fish-01,32.6832,-117.17278,3.76,22.11,8.37,7.95,20.53,31.84,84.8
2024-01-27T11:00:00Z,fish-01,32.682486,-117.17179,3.97,21.2,7.83,8.15,19.96,31.72,85.1
2024-01-27T11:10:00Z,fish-01,32.682582,-117.173676,3.86,21.86,8.91,8.21,20.43,32.35,84.6
2024-01-27T11:20:00Z,fish-01,32.682246,-117.173441,3.38,21.94,8.66,7.97,22.83,32.5,84.2
2024-01-27T11:30:00Z,fish-01,32.682756,-117.173994,3.58,21.82,8.49,7.96,20.92,32.43,84.0
2024-01-27T11:40:00Z,fish-01,32.682293,-117.174011,4.78,21.04,8.2,7.96,20.78,32.21,84.1
2024-01-27T11:50:00Z,fish-01,32.681956,-117.174764,5.15,21.54,8.34,8.01,19.88,32.7,84.2
2024-01-27T12:00:00Z,fish-01,32.681532,-117.173636,4.6,21.38,8.64,7.96,19.92,32.6,84.8
2024-01-27T12:10:00Z,fish-01,32.681792,-117.174507,4.07,22.22,7.86,8.09,19.6,32.49,84.9
2024-01-27T12:20:00Z,fish-01,32.682106,-117.173274,3.68,21.88,8.23,7.85,19.53,32.87,85.5
2024-01-27T12:30:00Z,fish-01,32.6818,-117.173544,3.46,21.63,8.62,7.95,20.82,33.28,86.1
2024-01-27T12:40:00Z,fish-01,32.681825,-117.173424,3.5,22.05,7.79,8.03,20.52,33.16,85.8
2024-01-27T12:50:00Z,fish-01,32.682698,-117.172035,3.61,22.35,8.26,8.09,20.1,33.35,85.8
2024-01-27T13:00:00Z,fish-01,32.681532,-117.173746,4.97,21.32,7.89,8.22,28.66,33.21,85.7
2024-01-27T13:10:00Z,fish-01,32.68053,-117.17295,4.81,21.53,8.09,7.87,20.44,33.52,86.0
2024-01-27T13:20:00Z,fish-01,32.681974,-117.171654,4.29,21.66,8.18,7.93,22.52,33.63,86.2
2024-01-27T13:30:00Z,fish-01,32.679637,-117.172398,3.45,22.3,8.33,7.77,19.87,33.59,86.5
2024-01-27T13:40:00Z,fish-01,32.679834,-117.17255,4.39,21.43,8.18,7.89,19.94,33.93,86.4
2024-01-27T13:50:00Z,fish-01,32.681164,-117.174009,3.83,21.92,8.31,7.82,21.04,33.94,86.5
2024-01-27T14:00:00Z,fish-01,32.681258,-117.173471,2.89,22.61,7.89,7.95,19.35,34.19,87.4
2024-01-27T14:10:00Z,fish-01,32.679409,-117.175018,4.12,21.63,8.18,7.98,19.36,34.06,87.1
2024-01-27T14:20:00Z,fish-01,32.680185,-117.1732,3.57,21.53,8.74,8.05,19.62,34.27,86.9
2024-01-27T14:30:00Z,fish-01,32.679876,-117.173424,3.59,21.37,8.06,7.97,19.8,34.16,86.5
2024-01-27T14:40:00Z,fish-01,32.679909,-117.173674,3.89,21.58,8.58,8.05,20.78,34.05,86.8
2024-01-27T14:50:00Z,fish-01,32.681254,-117.17267,3.77,20.98,8.5,8.01,21.58,34.63,87.0
2024-01-27T15:00:00Z,fish-01,32.680931,-117.174904,4.02,20.84,8.37,7.9,19.99,34.35,87.0
2024-01-27T15:10:00Z,fish-01,32.68012,-117.172061,4.0,21.03,8.13,7.83,19.77,34.29,86.8
2024-01-27T15:20:00Z,fish-01,32.679508,-117.172794,3.12,21.72,7.98,8.06,22.67,34.6,86.9
2024-01-27T15:30:00Z,fish-01,32.67862,-117.173766,4.83,20.74,8.34,8.16,19.54,34.5,87.2
2024-01-27T15:40:00Z,fish-01,32.681305,-117.173844,3.59,20.62,8.55,8.25,21.44,34.23,86.6
2024-01-27T15:50:00Z,fish-01,32.680393,-117.173214,3.61,20.4,8.83,8.09,24.51,34.43,86.9
2024-01-27T16:00:00Z,fish-01,32.67901,-117.172174,3.94,20.19,8.61,8.15,19.66,34.12,86.3
2024-01-27T16:10:00Z,fish-01,32.680353,-117.173594,4.06,20.29,8.61,8.05,19.29,34.28,87.2
2024-01-27T16:20:00Z,fish-01,32.67948,-117.173552,4.85,20.56,8.59,8.03,26.89,34.64,87.1
2024-01-27T16:30:00Z,fish-01,32.67918,-117.173678,4.27,19.24,9.08,8.01,19.7,34.1,87.8
2024-01-27T16:40:00Z,fish-01,32.679819,-117.171914,4.43,20.24,8.88,7.99,19.7,34.1,87.7
2024-01-27T16:50:00Z,fish-01,32.67856,-117.174066,4.29,20.04,8.32,8.06,20.36,34.21,88.4
2024-01-27T17:00:00Z,fish-01,32.678876,-117.173727,4.28,19.81,8.71,7.95,19.54,33.87,89.1
2024-01-27T17:10:00Z,fish-01,32.679259,-117.172235,4.33,19.22,9.31,7.99,28.88,33.85,89.4
2024-01-27T17:20:00Z,fish-01,32.678557,-117.173552,3.22,19.78,8.41,7.88,19.06,34.1,88.9
2024-01-27T17:30:00Z,fish-01,32.679644,-117.172563,4.08,19.23,8.97,8.05,20.15,33.61,88.5
2024-01-27T17:40:00Z,fish-01,32.680763,-117.174613,4.79,18.43,9.09,7.9,20.52,33.63,88.6
2024-01-27T17:50:00Z,fish-01,32.678059,-117.173908,6.19,18.56,8.94,8.0,20.17,33.42,88.7
2024-01-27T18:00:00Z,fish-01,32.677068,-117.17222,3.63,19.57,9.34,8.05,20.36,33.34,89.1
2024-01-27T18:10:00Z,fish-01,32.676651,-117.174382,4.46,18.53,9.13,8.06,27.64,33.35,89.0
2024-01-27T18:20:00Z,fish-01,32.678422,-117.173858,3.97,18.68,9.53,8.08,23.03,33.2,89.2
2024-01-27T18:30:00Z,fish-01,32.67783,-117.173452,5.29,18.51,9.13,7.98,19.56,32.95,89.2
2024-01-27T18:40:00Z,fish-01,32.678622,-117.1747,3.6,18.16,9.35,8.05,20.4,32.92,89.4
2024-01-27T18:50:00Z,fish-01,32.678468,-117.174126,4.6,18.59,8.93,7.95,18.78,33.01,89.6
2024-01-27T19:00:00Z,fish-01,32.676654,-117.173602,3.6,17.98,9.09,7.8,19.81,32.68,90.0
2024-01-27T19:10:00Z,fish-01,32.676364,-117.17367,4.15,17.99,9.38,8.05,19.09,32.57,90.1
2024-01-27T19:20:00Z,fish-01,32.678397,-117.172439,4.3,17.49,9.51,8.03,21.2,32.31,90.8
2024-01-27T19:30:00Z,fish-01,32.678159,-117.17218,4.87,17.52,9.55,8.1,19.19,32.44,91.8
2024-01-27T19:40:00Z,fish-01,32.67752,-117.17458,3.8,17.75,9.43,8.0,21.43,32.03,92.3
2024-01-27T19:50:00Z,fish-01,32.676212,-117.173615,4.68,17.4,9.0,7.84,19.39,32.39,92.3
2024-01-27T20:00:00Z,fish-01,32.678264,-117.173055,4.37,17.2,9.21,7.99,23.82,32.0,92.7
2024-01-27T20:10:00Z,fish-01,32.678988,-117.172216,4.51,17.12,9.73,8.09,19.77,31.87,93.1
2024-01-27T20:20:00Z,fish-01,32.677918,-117.173017,4.86,17.18,8.87,8.05,22.23,32.08,92.8
2024-01-27T20:30:00Z,fish-01,32.676717,-117.173447,3.75,17.53,9.46,7.99,20.52,31.91,93.7
2024-01-27T20:40:00Z,fish-01,32.677534,-117.173075,4.81,16.67,9.55,7.83,26.1,31.98,94.3
2024-01-27T20:50:00Z,fish-01,32.676049,-117.173071,4.13,17.21,9.7,7.9,21.21,31.82,94.2
2024-01-27T21:00:00Z,fish-01,32.678398,-117.174676,4.97,16.29,9.8,8.05,21.07,31.47,94.2
2024-01-27T21:10:00Z,fish-01,32.677348,-117.173559,4.6,17.02,9.3,7.83,19.06,31.45,93.7
2024-01-27T21:20:00Z,fish-01,32.675424,-117.172297,4.34,16.32,9.46,7.97,38.79,31.57,93.7
2024-01-27T21:30:00Z,fish-01,32.676818,-117.173967,4.16,16.32,9.51,8.0,19.08,31.44,93.9
2024-01-27T21:40:00Z,fish-01,32.677509,-117.173634,4.88,15.72,9.99,8.11,18.41,31.69,93.8
2024-01-27T21:50:00Z,fish-01,32.67664,-117.17401,5.11,16.89,8.84,8.06,20.82,31.31,93.2
2024-01-27T22:00:00Z,fish-01,32.676624,-117.176086,4.22,16.73,9.61,8.1,18.86,31.49,93.5
2024-01-27T22:10:00Z,fish-01,32.675604,-117.173756,3.93,16.41,9.38,8.03,19.31,31.47,93.4
2024-01-27T22:20:00Z,fish-01,32.677323,-117.173479,4.85,15.52,9.93,7.92,18.94,31.5,93.0
2024-01-27T22:30:00Z,fish-01,32.676037,-117.174298,3.79,16.0,9.85,7.94,18.69,31.62,93.1
2024-01-27T22:40:00Z,fish-01,32.674458,-117.174945,3.87,16.14,9.22,7.91,18.35,31.59,92.6
2024-01-27T22:50:00Z,fish-01,32.676172,-117.174676,4.01,16.57,9.54,8.06,19.01,31.66,92.6
2024-01-27T23:00:00Z,fish-01,32.677455,-117.173036,4.34,15.25,9.99,7.93,18.33,31.59,93.2
2024-01-27T23:10:00Z,fish-01,32.676017,-117.171833,3.89,15.63,9.87,7.96,19.69,31.88,93.6
2024-01-27T23:20:00Z,fish-01,32.678072,-117.172428,3.6,16.0,9.71,8.0,18.14,31.84,93.9
2024-01-27T23:30:00Z,fish-01,32.676694,-117.175161,4.01,15.94,9.4,8.16,23.7,31.93,93.9
2024-01-27T23:40:00Z,fish-01,32.676535,-117.172967,4.91,15.08,9.66,8.07,24.84,32.16,92.8
2024-01-27T23:50:00Z,fish-01,32.676,-117.174491,3.96,16.18,9.29,7.92,18.75,32.35,92.7
2024-01-28T00:00:00Z,fish-01,32.675992,-117.174416,4.44,15.79,9.97,8.02,18.6,33.34,92.7
2024-01-28T00:10:00Z,fish-01,32.675729,-117.174301,5.59,15.51,9.84,8.17,18.19,33.0,93.0
2024-01-28T00:20:00Z,fish-01,32.675623,-117.173139,4.6,16.1,9.71,8.06,22.64,33.4,92.6
2024-01-28T00:30:00Z,fish-01,32.676389,-117.172892,4.81,15.95,9.25,7.84,19.68,33.32,92.8
2024-01-28T00:40:00Z,fish-01,32.674856,-117.173956,4.17,15.96,9.75,7.91,19.76,33.79,93.1
2024-01-28T00:50:00Z,fish-01,32.67465,-117.173946,5.74,14.89,10.22,7.9,22.37,34.01,93.1
2024-01-28T01:00:00Z,fish-01,32.674537,-117.173407,4.39,15.82,9.24,8.14,22.65,33.53,93.6
2024-01-28T01:10:00Z,fish-01,32.677641,-117.17331,4.56,16.25,9.53,8.13,21.32,33.86,92.9
2024-01-28T01:20:00Z,fish-01,32.676061,-117.172709,5.34,16.22,9.22,7.94,20.73,34.01,92.5
2024-01-28T01:30:00Z,fish-01,32.67577,-117.175177,4.6,16.19,9.58,7.94,21.93,34.31,92.5
2024-01-28T01:40:00Z,fish-01,32.674344,-117.17388,4.72,16.09,9.46,8.0,21.88,33.94,92.1
2024-01-28T01:50:00Z,fish-01,32.675961,-117.174975,4.57,15.92,9.88,8.01,18.59,34.4,92.1
2024-01-28T02:00:00Z,fish-01,32.675158,-117.173965,4.58,15.96,9.81,7.9,24.89,34.28,92.6
2024-01-28T02:10:00Z,fish-01,32.675426,-117.174148,4.91,16.31,10.06,7.98,20.08,33.97,91.0
2024-01-28T02:20:00Z,fish-01,32.674173,-117.173977,5.01,16.92,9.5,7.85,18.5,34.37,92.2
2024-01-28T02:30:00Z,fish-01,32.675248,-117.174738,4.42,16.13,9.82,8.13,18.72,34.57,92.5
2024-01-28T02:40:00Z,fish-01,32.674602,-117.175433,4.37,17.35,9.25,7.82,19.84,34.74,92.5
2024-01-28T02:50:00Z,fish-01,32.674199,-117.176049,4.46,16.56,9.28,7.82,18.38,34.52,92.3
2024-01-28T03:00:00Z,fish-01,32.675638,-117.174094,4.07,17.0,9.75,8.04,20.96,34.48,92.5
2024-01-28T03:10:00Z,fish-01,32.673305,-117.174402,3.99,16.24,10.06,7.88,41.4,34.14,92.3
2024-01-28T03:20:00Z,fish-01,32.675348,-117.174656,4.94,17.22,9.66,7.95,22.16,34.56,92.4
2024-01-28T03:30:00Z,fish-01,32.675408,-117.172666,5.27,16.51,9.66,8.01,18.08,34.34,92.4
2024-01-28T03:40:00Z,fish-01,32.673785,-117.174858,5.24,16.25,9.39,8.07,17.66,34.38,92.1
2024-01-28T03:50:00Z,fish-01,32.673785,-117.17259,3.63,17.13,9.81,7.98,21.2,34.57,92.2
2024-01-28T04:00:00Z,fish-01,32.674324,-117.172393,4.7,17.53,9.54,8.18,17.81,34.45,91.9
2024-01-28T04:10:00Z,fish-01,32.674771,-117.175977,4.28,17.37,10.01,8.0,20.94,34.38,92.1
2024-01-28T04:20:00Z,fish-01,32.674279,-117.173943,4.91,16.89,9.18,8.12,17.9,34.04,92.4
2024-01-28T04:30:00Z,fish-01,32.674808,-117.174445,4.64,17.44,9.65,8.03,22.6,33.86,93.4
2024-01-28T04:40:00Z,fish-01,32.676081,-117.176967,5.15,17.51,9.54,8.21,17.63,33.91,93.4
2024-01-28T04:50:00Z,fish-01,32.673754,-117.17551,4.86,18.27,9.08,8.11,17.24,33.71,94.6
2024-01-28T05:00:00Z,fish-01,32.672491,-117.173301,3.93,18.27,9.59,8.0,22.58,34.07,94.8
2024-01-28T05:10:00Z,fish-01,32.674977,-117.172067,4.4,18.11,9.34,8.06,17.39,33.79,94.9
2024-01-28T05:20:00Z,fish-01,32.675779,-117.173194,4.89,19.03,8.71,7.97,22.77,34.01,94.5
2024-01-28T05:30:00Z,fish-01,32.674434,-117.173784,4.95,18.51,9.09,7.97,20.44,33.61,94.3
2024-01-28T05:40:00Z,fish-01,32.672899,-117.174139,4.21,18.63,8.81,7.87,17.1,33.68,94.9
2024-01-28T05:50:00Z,fish-01,32.67381,-117.172447,4.15,18.24,9.05,7.92,18.07,33.36,94.3
2024-01-28T06:00:00Z,fish-01,32.672762,-117.171992,4.95,18.67,9.29,8.21,17.01,33.37,93.9
2024-01-28T06:10:00Z,fish-01,32.67447,-117.174738,4.23,18.88,9.33,7.88,17.63,33.03,93.9
2024-01-28T06:20:00Z,fish-01,32.672424,-117.176163,4.11,19.37,8.97,7.93,17.66,33.15,93.8
2024-01-28T06:30:00Z,fish-01,32.673423,-117.176273,4.73,19.12,8.74,7.99,18.59,32.95,94.4
2024-01-28T06:40:00Z,fish-01,32.672667,-117.172865,4.71,19.14,9.08,7.99,24.17,32.37,95.0
2024-01-28T06:50:00Z,fish-01,32.673747,-117.174246,4.52,19.56,9.08,8.04,17.06,32.71,94.4
2024-01-28T07:00:00Z,fish-01,32.673203,-117.174027,4.62,19.88,8.19,7.95,17.45,32.54,94.7
2024-01-28T07:10:00Z,fish-01,32.673696,-117.176014,4.99,20.12,8.75,8.04,18.38,31.91,94.5
2024-01-28T07:20:00Z,fish-01,32.673492,-117.174989,4.63,20.22,8.64,8.11,16.95,32.16,94.6
2024-01-28T07:30:00Z,fish-01,32.672434,-117.174543,5.03,20.05,9.02,8.13,19.02,32.29,94.6
2024-01-28T07:40:00Z,fish-01,32.673999,-117.174053,4.81,19.98,8.87,7.97,17.54,31.55,94.9
2024-01-28T07:50:00Z,fish-01,32.673274,-117.174672,5.09,20.04,8.88,8.06,22.44,32.03,93.9
2024-01-28T08:00:00Z,fish-01,32.672287,-117.175324,5.46,20.19,8.56,7.89,18.42,31.89,93.7
2024-01-28T08:10:00Z,fish-01,32.675469,-117.175084,5.44,19.59,8.85,7.93,17.3,31.75,94.5
2024-01-28T08:20:00Z,fish-01,32.673657,-117.173105,5.68,20.07,9.01,7.88,18.9,32.31,94.4
2024-01-28T08:30:00Z,fish-01,32.672981,-117.174082,5.46,19.87,8.76,8.0,19.97,31.77,93.2
2024-01-28T08:40:00Z,fish-01,32.674503,-117.173728,5.17,20.45,8.69,7.91,19.51,31.47,92.8
2024-01-28T08:50:00Z,fish-01,32.674884,-117.175253,4.84,21.39,7.94,7.85,16.86,31.48,93.4
2024-01-28T09:00:00Z,fish-01,32.672851,-117.177322,4.87,20.76,8.54,7.96,17.29,31.7,92.8
2024-01-28T09:10:00Z,fish-01,32.673299,-117.174906,4.63,20.25,8.08,7.83,17.38,31.63,92.5
2024-01-28T09:20:00Z,fish-01,32.671919,-117.175264,5.08,21.34,8.26,8.13,17.12,31.45,92.8
2024-01-28T09:30:00Z,fish-01,32.672716,-117.174062,5.43,20.93,8.54,7.94,16.84,31.71,92.9
2024-01-28T09:40:00Z,fish-01,32.672621,-117.17114,4.73,21.64,8.57,8.1,18.85,31.32,92.2
2024-01-28T09:50:00Z,fish-01,32.672962,-117.173746,5.08,21.35,8.11,7.95,16.04,31.73,91.3
2024-01-28T10:00:00Z,fish-01,32.673067,-117.17172,4.76,21.48,8.49,7.88,16.68,31.5,91.0
2024-01-28T10:10:00Z,fish-01,32.673252,-117.173902,5.21,20.98,8.95,8.12,16.25,31.77,91.1
2024-01-28T10:20:00Z,fish-01,32.672888,-117.175116,4.84,21.29,8.24,8.01,16.18,32.06,91.2
2024-01-28T10:30:00Z,fish-01,32.671398,-117.174154,4.75,21.36,7.95,8.19,16.51,31.4,91.8
2024-01-28T10:40:00Z,fish-01,32.67163,-117.172737,4.79,22.35,8.25,7.95,18.7,31.77,90.9
2024-01-28T10:50:00Z,fish-01,32.671981,-117.172704,5.39,21.22,8.09,7.96,22.76,31.49,91.1
2024-01-28T11:00:00Z,fish-01,32.672206,-117.175125,5.09,21.83,8.05,8.1,17.19,32.15,90.8
2024-01-28T11:10:00Z,fish-01,32.673499,-117.174313,4.93,21.57,8.63,8.1,16.54,32.35,90.7
2024-01-28T11:20:00Z,fish-01,32.671246,-117.176011,5.29,21.72,8.88,8.02,19.2,32.1,91.0
2024-01-28T11:30:00Z,fish-01,32.672013,-117.173774,4.95,21.43,8.09,8.33,15.77,32.43,91.7
2024-01-28T11:40:00Z,fish-01,32.673286,-117.173062,5.73,21.99,8.03,7.97,15.78,32.52,91.7
